LINK,NAME,PARTY,STATE
https://www.india.gov.in/directory/whos-who/mla/shri-abhay-singh-171441694599905,Shri Abhay Singh,Unattached Members,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-alam-badi-171441695458919,Shri Alam Badi,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-abbas-ansari-171441695465822,Shri Abbas Ansari,Suheldev Bhartiya Samaj Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ajit-singh-pal-171441695451435,Shri Ajit Singh Pal,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-hakim-lal-bind-171454394831730,Shri Hakim Lal Bind,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-gyan-tiwari-171454394813486,Shri Gyan Tiwari,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/mohd-haji-nasir-qureshi-171454394816412,Mohd. Haji Nasir Qureshi,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ravindra-jaiswal-171466749590318,Shri Ravindra Jaiswal,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/er-sachin-yadav-urf-jakhai-171466749609353,Er. Sachin Yadav Urf Jakhai,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-salona-kushwaha-171466749618771,Smt. Salona Kushwaha,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sandeep-kumar-singh-171466749580840,Shri Sandeep Kumar Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-saiyada-khatoon-171466749669897,Smt. Saiyada Khatoon,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ritesh-kumar-gupta-171466749603252,Shri Ritesh Kumar Gupta,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-samarpal-singh-171466749583805,Shri Samarpal Singh,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sabhakunwar-171466749572494,Shri Sabhakunwar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-sangram-yadav-171466749666531,Dr. Sangram Yadav,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sangram-singh-171466749577353,Shri Sangram Singh,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sanjay-kumar-sharma-171466749595728,Shri Sanjay Kumar Sharma,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sandeep-singh-171466749473779,Shri Sandeep Singh,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sanjay-singh-gangwar-171466749660149,Shri Sanjay Singh Gangwar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sakendra-pratap-verma-171466749612249,Shri Sakendra Pratap Verma,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/mr-sanjeev-sharma-171466749696988,Mr. Sanjeev Sharma,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-sarita-bhadauriya-171466749901181,Smt. Sarita Bhadauriya,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sanjeev-agarwal-171466749615335,Shri Sanjeev Agarwal,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-saroj-kureel-171466749883468,Smt. Saroj Kureel,Apna Dal(sone Lal),Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-sanjeev-kumar-diwakar-171466749599495,Shri Sanjeev Kumar Diwakar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-shafiq-ahmed-ansari-171466749680828,Shri Shafiq Ahmed Ansari,Apna Dal(sone Lal),Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-saroj-sonkar-171466749677121,Smt. Saroj Sonkar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-anupma-jaiswal-171448121791036,Smt. Anupma Jaiswal,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-aman-giri-171448121782640,Shri Aman Giri,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-anil-kumar-tripathi-171448121711937,Shri Anil Kumar Tripathi,Nirbal Indian Shoshit Hamara Aam Dal,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-armaan-khan-171448121834066,Shri Armaan Khan,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-amresh-kumar-171448121740300,Shri Amresh Kumar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-anjula-singh-mahaur-171448121795454,Smt. Anjula Singh Mahaur,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-anil-kumar-verma-171448121698402,Shri Anil Kumar Verma,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ankit-bharti-171448121884241,Shri Ankit Bharti,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-anil-rajbhar-171448121818938,Shri Anil Rajbhar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-archana-pandey-171448121843845,Smt. Archana Pandey,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ankur-tiwari-171448121736553,Shri Ankur Tiwari,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-anurag-singh-171448121811304,Shri Anurag Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ashutosh-maurya-urf-raju-171448121864844,Shri Ashutosh Maurya Urf Raju,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ashraf-ali-khan-171448121827694,Shri Ashraf Ali Khan,Rastriya Lok Dal,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-babulal-171448121895412,Shri Babulal,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-arvind-kumar-singh-171448121869433,Shri Arvind Kumar Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ashok-kumar-rana-171448121873250,Shri Ashok Kumar Rana,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ashish-kumar-singh-ashu-171448121725282,Shri Ashish Kumar Singh 'Ashu',Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-asha-maurya-171448121846961,Smt. Asha Maurya,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ashu-malik-171448121858372,Shri Ashu Malik,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ashok-kumar-171448121704002,Shri Ashok Kumar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-rk-patel-171460463279525,Dr. R.k. Patel,Apna Dal(sone Lal),Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-raghavendra-sharma-171460463319170,Dr. Raghavendra Sharma,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-prem-nrayan-pandey-171460463250050,Shri Prem Nrayan Pandey,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-puja-171460463268435,Smt. Puja,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rahul-rajpoot-urf-rahul-lodhi-171460463326864,Shri Rahul Rajpoot Urf Rahul Lodhi,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rafiq-ansari-171460463295095,Shri Rafiq Ansari,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajeev-singh-parichha-171460463322426,Shri Rajeev Singh ''Parichha'',Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-rajbala-singh-171460463377499,Smt. Rajbala Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-ragini-171460463315864,Dr. Ragini,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-raj-prasad-upadhyay-171460463330822,Shri Raj Prasad Upadhyay,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-raj-mani-171460463360888,Shri Raj Mani,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajeev-gumber-171460463363924,Shri Rajeev Gumber,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajendra-prasad-chaudhary-171460463356941,Shri Rajendra Prasad Chaudhary,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajesh-pal-singh-urf-rajesh-chaudhary-171460463373853,Shri Rajesh Pal Singh urf Rajesh Chaudhary,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajesh-kumar-gautam-171460463339107,Shri Rajesh Kumar Gautam,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajendra-kumar-171460463082876,Shri Rajendra Kumar,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajendra-singh-patel-171460463346441,Shri Rajendra Singh Patel,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajpal-singh-baliyan-171460463388690,Shri Rajpal Singh Baliyan,Rastriya Lok Dal,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajesh-tripathi-171460463396094,Shri Rajesh Tripathi,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rajeev-singh-urf-babbu-bhaiya-171460463334759,Shri Rajeev Singh Urf Babbu Bhaiya,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-rajeshwar-singh-171460463370376,Dr. Rajeshwar Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ram-bilash-chauhan-171460463432012,Shri Ram Bilash Chauhan,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-rakesh-kumar-verma-alias-dr-r-k-verma-171460463401314,Dr. Rakesh Kumar Verma Alias Dr. R. K. Verma,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ram-naresh-agnihotri-171460463416002,Shri Ram Naresh Agnihotri,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rakesh-rathour-171460463443363,Shri Rakesh Rathour,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ram-chandra-yadav-171460463435599,Shri Ram Chandra Yadav,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-rakesh-pratap-singh-171460463418967,Shri Rakesh Pratap Singh,Unattached Members,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-vijaypal-aadhti-171466750253463,Shri Vijaypal (Aadhti),Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-hansu-ram-171454394821441,Shri Hansu Ram,Suheldev Bhartiya Samaj Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-indrajeet-saroj-171454394843252,Shri Indrajeet Saroj,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-hariom-171454394838363,Shri Hariom,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-guru-prasad-maurya-171454394819207,Shri Guru Prasad Maurya,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-hari-prakash-verma-171454394828965,Shri Hari Prakash Verma,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-harendra-singh-171454394808697,Shri Harendra Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-himanshu-yadav-171454394845667,Shri Himanshu Yadav,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-harish-chandra-171454394796324,Shri Harish Chandra,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-iqbal-mehmood-171454394848712,Shri Iqbal Mehmood,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-jagdish-narayan-171454394851087,Shri Jagdish Narayan,Suheldev Bhartiya Samaj Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-harshvardhan-bajpai-171454394825879,Shri Harshvardhan Bajpai,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-indrani-devi-171454394859092,Smt. Indrani Devi,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-harvinder-kumar-sahni-alias-romi-sahni-171454394834265,Shri Harvinder Kumar Sahni Alias Romi Sahni,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-jai-kishan-sahu-171454394861917,Shri Jai kishan Sahu,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-hriday-narayan-singh-patel-171454394853632,Dr. Hriday Narayan Singh Patel,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-jai-devi-171454394864913,Smt. Jai Devi,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-jai-prakash-anchal-171454394867267,Shri Jai Prakash Anchal,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-laxmi-narayan-171454394887495,Shri Laxmi Narayan,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-m-p-arya-171454394954231,Dr. M. P. Arya,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-lokendra-pratap-singh-171454394879049,Shri Lokendra Pratap Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-madhavendra-pratap-singh-171454394916470,Shri Madhavendra Pratap Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-lucky-yadav-171454394973036,Shri Lucky Yadav,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-maharaji-prajapati-171454394962456,Smt. Maharaji Prajapati,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-lakshmi-raj-singh-171454394903706,Shri Lakshmi Raj Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-meenakshi-singh-171454394984648,Smt. Meenakshi Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-manju-shiwach-171454395002922,Dr. Manju Shiwach,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mahendra-nath-yadav-171454394959751,Shri Mahendra Nath Yadav,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-manish-kumar-urf-mantu-171454394991420,Shri Manish Kumar Urf Mantu,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-manju-tyagi-171454394982584,Smt. Manju Tyagi,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-manohar-lal-171454394801944,Shri Manohar Lal,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mahesh-chandra-gupta-171454394993865,Shri Mahesh Chandra Gupta,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-manish-asija-171454394976953,Shri Manish Asija,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-manish-rawat-171454394989096,Shri Manish Rawat,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-mariya-ali-171454395027258,Smt. Mariya Ali,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mata-prasad-pandey-171454395006509,Shri Mata Prasad Pandey,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/smt-manisha-171454394805501,Smt. Manisha,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mahendra-pal-singh-171454394766117,Shri Mahendra Pal Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-meghshyam-171454394996590,Shri Meghshyam,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mayankeshwar-sharan-singh-171454395015766,Shri Mayankeshwar Sharan Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mahesh-trivedi-171454394979789,Shri Mahesh Trivedi,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-manoj-kumar-paras-171454394998834,Shri Manoj Kumar Paras,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-manoj-kumar-pandey-171454395000928,Shri Manoj Kumar Pandey,Unattached Members,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mahendra-singh-khadagvanshi-171454394969700,Shri Mahendra singh Khadagvanshi,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-manoj-kumar-prajapati-171454395008933,Dr. Manoj Kumar Prajapati,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mohan-verma-171454395032207,Shri Mohan Verma,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mehboob-ali-171454395024462,Shri Mehboob Ali,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mohammad-hasan-roomi-171454395029823,Shri Mohammad Hasan Roomi,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/mrs-mithlesh-pal-171454395018842,Mrs. Mithlesh Pal,Rastriya Lok Dal,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-mohit-sonkar-rahul-bachha-171454395022118,Shri Mohit Sonkar 'Rahul Bachha',Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-akash-saxena-hani-171448121754868,Shri Akash Saxena (Hani),Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-akhilesh-171448121757673,Shri Akhilesh,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ajay-singh-171448121707609,Shri Ajay Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ajay-171448121671611,Shri Ajay,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-ajit-pal-tyagi-171448121751752,Shri Ajit Pal Tyagi,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-anil-kumar-sharma-171448121744618,Shri Anil Kumar Sharma,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-anil-kumar-171448121733187,Shri Anil Kumar,Rastriya Lok Dal,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-amitabh-bajpai-171448121779754,Shri Amitabh Bajpai,Samajwadi Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-anil-kumar-maurya-171448121814750,Dr. Anil Kumar Maurya,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/shri-anil-kumar-singh-171448121771329,Shri Anil Kumar Singh,Bharatiya Janata Party,Uttar Pradesh
https://www.india.gov.in/directory/whos-who/mla/dr-amit-singh-chauhan-171448121767161,Dr. Amit Singh Chauhan,Bharatiya Janata Party,Uttar Pradesh
