position tittle,NAME,PARTY,text-xs,,,,,,,,,,,flex href,leading-5,text-sm,text-xs,flex href,leading-6,text-sm,flex href
Members of Legislative Assembly (MLAs),Shri Chakradhar Gogoi,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-chakradhar-gogoi-171275716075394,Shri Chakradhar Gogoi,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-chakradhar-gogoi-171275716075395,Shri Chakradhar Gogoi,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-chakradhar-gogoi-171275716075395
Members of Legislative Assembly (MLAs),Shri Diganta Kalita,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-kalita-171275716112263,Shri Diganta Kalita,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-kalita-171275716112264,Shri Diganta Kalita,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-kalita-171275716112264
Members of Legislative Assembly (MLAs),Shri Diganta Ghatowal,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-ghatowal-171275716212261,Shri Diganta Ghatowal,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-ghatowal-171275716212262,Shri Diganta Ghatowal,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-ghatowal-171275716212262
Members of Legislative Assembly (MLAs),Shri Charan Boro,Bodoland People's Front,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-charan-boro-171275716093167,Shri Charan Boro,Bodoland People's Front,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-charan-boro-171275716093168,Shri Charan Boro,Bodoland People's Front,https://www.india.gov.in/directory/whos-who/mla/shri-charan-boro-171275716093168
Members of Legislative Assembly (MLAs),Smt. Diptimayee Choudhury,Assam Gana Parishad,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-diptimayee-choudhury-171275716176143,Smt. Diptimayee Choudhury,Assam Gana Parishad,Assam,https://www.india.gov.in/directory/whos-who/mla/smt-diptimayee-choudhury-171275716176144,Smt. Diptimayee Choudhury,Assam Gana Parishad,https://www.india.gov.in/directory/whos-who/mla/smt-diptimayee-choudhury-171275716176144
Members of Legislative Assembly (MLAs),Sh. Diplu Ranjan Sarmah,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sh-diplu-ranjan-sarmah-171275716170091,Sh. Diplu Ranjan Sarmah,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/sh-diplu-ranjan-sarmah-171275716170092,Sh. Diplu Ranjan Sarmah,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/sh-diplu-ranjan-sarmah-171275716170092
Members of Legislative Assembly (MLAs),Shri Debabrata Saikia,INDIAN NATIONAL CONGRESS,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-debabrata-saikia-171275716099359,Shri Debabrata Saikia,INDIAN NATIONAL CONGRESS,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-debabrata-saikia-171275716099360,Shri Debabrata Saikia,INDIAN NATIONAL CONGRESS,https://www.india.gov.in/directory/whos-who/mla/shri-debabrata-saikia-171275716099360
Members of Legislative Assembly (MLAs),Shri Diganta Barman,INDIAN NATIONAL CONGRESS,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-barman-171275716163239,Shri Diganta Barman,INDIAN NATIONAL CONGRESS,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-barman-171275716163240,Shri Diganta Barman,INDIAN NATIONAL CONGRESS,https://www.india.gov.in/directory/whos-who/mla/shri-diganta-barman-171275716163240
Members of Legislative Assembly (MLAs),Shri Hemanga Thakuria,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-hemanga-thakuria-171275716181994,Shri Hemanga Thakuria,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-hemanga-thakuria-171275716181995,Shri Hemanga Thakuria,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-hemanga-thakuria-171275716181995
Members of Legislative Assembly (MLAs),Shri Gobinda Chandra Basumatary,United People's Party Liberal,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-gobinda-chandra-basumatary-171275716224393,Shri Gobinda Chandra Basumatary,United People's Party Liberal,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-gobinda-chandra-basumatary-171275716224394,Shri Gobinda Chandra Basumatary,United People's Party Liberal,https://www.india.gov.in/directory/whos-who/mla/shri-gobinda-chandra-basumatary-171275716224394
Members of Legislative Assembly (MLAs),Shri Dipayan Chakraborty,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-dipayan-chakraborty-171275716105991,Shri Dipayan Chakraborty,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-dipayan-chakraborty-171275716105992,Shri Dipayan Chakraborty,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-dipayan-chakraborty-171275716105992
Members of Legislative Assembly (MLAs),Dr. Himanta Biswa Sarma,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/dr-himanta-biswa-sarma-171275716193786,Dr. Himanta Biswa Sarma,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/dr-himanta-biswa-sarma-171275716193787,Dr. Himanta Biswa Sarma,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/dr-himanta-biswa-sarma-171275716193787
Members of Legislative Assembly (MLAs),Shri Dharmeswar Konwar,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-dharmeswar-konwar-171275716119727,Shri Dharmeswar Konwar,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-dharmeswar-konwar-171275716119728,Shri Dharmeswar Konwar,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-dharmeswar-konwar-171275716119728
Members of Legislative Assembly (MLAs),Shri Jadab Swargiary,INDIAN NATIONAL CONGRESS,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-jadab-swargiary-171275716145686,Shri Jadab Swargiary,INDIAN NATIONAL CONGRESS,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-jadab-swargiary-171275716145687,Shri Jadab Swargiary,INDIAN NATIONAL CONGRESS,https://www.india.gov.in/directory/whos-who/mla/shri-jadab-swargiary-171275716145687
Members of Legislative Assembly (MLAs),Shri Durga Das Boro,Bodoland People's Front,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-durga-das-boro-171275716230415,Shri Durga Das Boro,Bodoland People's Front,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-durga-das-boro-171275716230416,Shri Durga Das Boro,Bodoland People's Front,https://www.india.gov.in/directory/whos-who/mla/shri-durga-das-boro-171275716230416
Members of Legislative Assembly (MLAs),Shri Jitu Goswami,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-jitu-goswami-171275716132641,Shri Jitu Goswami,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-jitu-goswami-171275716132642,Shri Jitu Goswami,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-jitu-goswami-171275716132642
Members of Legislative Assembly (MLAs),Shri Hafiz Bashir Ahmed,All India United Democratic Front,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-hafiz-bashir-ahmed-171275716138963,Shri Hafiz Bashir Ahmed,All India United Democratic Front,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-hafiz-bashir-ahmed-171275716138964,Shri Hafiz Bashir Ahmed,All India United Democratic Front,https://www.india.gov.in/directory/whos-who/mla/shri-hafiz-bashir-ahmed-171275716138964
Members of Legislative Assembly (MLAs),Shri Jakir Hussain Sikdar,INDIAN NATIONAL CONGRESS,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-jakir-hussain-sikdar-171275716200689,Shri Jakir Hussain Sikdar,INDIAN NATIONAL CONGRESS,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-jakir-hussain-sikdar-171275716200690,Shri Jakir Hussain Sikdar,INDIAN NATIONAL CONGRESS,https://www.india.gov.in/directory/whos-who/mla/shri-jakir-hussain-sikdar-171275716200690
Members of Legislative Assembly (MLAs),Shri Jiron Basumatary,United People's Party Liberal,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-jiron-basumatary-171275716157858,Shri Jiron Basumatary,United People's Party Liberal,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-jiron-basumatary-171275716157859,Shri Jiron Basumatary,United People's Party Liberal,https://www.india.gov.in/directory/whos-who/mla/shri-jiron-basumatary-171275716157859
Members of Legislative Assembly (MLAs),Shri Ganesh Kumar Limbu,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-ganesh-kumar-limbu-171275716188035,Shri Ganesh Kumar Limbu,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-ganesh-kumar-limbu-171275716188036,Shri Ganesh Kumar Limbu,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-ganesh-kumar-limbu-171275716188036
Members of Legislative Assembly (MLAs),Shri Hitendra Nath Goswami,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-hitendra-nath-goswami-171275716206740,Shri Hitendra Nath Goswami,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-hitendra-nath-goswami-171275716206741,Shri Hitendra Nath Goswami,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-hitendra-nath-goswami-171275716206741
Members of Legislative Assembly (MLAs),Shri Jayanta Malla Baruah,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-jayanta-malla-baruah-171275716218663,Shri Jayanta Malla Baruah,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-jayanta-malla-baruah-171275716218664,Shri Jayanta Malla Baruah,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-jayanta-malla-baruah-171275716218664
Members of Legislative Assembly (MLAs),Shri Jolen Daimary,United People's Party Liberal,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-jolen-daimary-171275716236326,Shri Jolen Daimary,United People's Party Liberal,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-jolen-daimary-171275716236327,Shri Jolen Daimary,United People's Party Liberal,https://www.india.gov.in/directory/whos-who/mla/shri-jolen-daimary-171275716236327
Members of Legislative Assembly (MLAs),Shri Krishna Kamal Tanti,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-krishna-kamal-tanti-171275716247657,Shri Krishna Kamal Tanti,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-krishna-kamal-tanti-171275716247658,Shri Krishna Kamal Tanti,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-krishna-kamal-tanti-171275716247658
Members of Legislative Assembly (MLAs),Shri Kaushik Rai,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-kaushik-rai-171275716259049,Shri Kaushik Rai,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-kaushik-rai-171275716259050,Shri Kaushik Rai,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-kaushik-rai-171275716259050
Members of Legislative Assembly (MLAs),Shri Kamalakhya Dey Purkayastha,INDIAN NATIONAL CONGRESS,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-kamalakhya-dey-purkayastha-171275716271302,Shri Kamalakhya Dey Purkayastha,INDIAN NATIONAL CONGRESS,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-kamalakhya-dey-purkayastha-171275716271303,Shri Kamalakhya Dey Purkayastha,INDIAN NATIONAL CONGRESS,https://www.india.gov.in/directory/whos-who/mla/shri-kamalakhya-dey-purkayastha-171275716271303
Members of Legislative Assembly (MLAs),Shri Jogen Mohan,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-jogen-mohan-171275716151216,Shri Jogen Mohan,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-jogen-mohan-171275716151217,Shri Jogen Mohan,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-jogen-mohan-171275716151217
Members of Legislative Assembly (MLAs),Shri Lawrence Islary,United People's Party Liberal,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-lawrence-islary-171275716285448,Shri Lawrence Islary,United People's Party Liberal,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-lawrence-islary-171275716285449,Shri Lawrence Islary,United People's Party Liberal,https://www.india.gov.in/directory/whos-who/mla/shri-lawrence-islary-171275716285449
Members of Legislative Assembly (MLAs),Shri Manab Deka,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-manab-deka-171275716320043,Shri Manab Deka,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-manab-deka-171275716320044,Shri Manab Deka,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-manab-deka-171275716320044
Members of Legislative Assembly (MLAs),Shri Karim Uddin Barbhuiya,All India United Democratic Front,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-karim-uddin-barbhuiya-171275716279547,Shri Karim Uddin Barbhuiya,All India United Democratic Front,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-karim-uddin-barbhuiya-171275716279548,Shri Karim Uddin Barbhuiya,All India United Democratic Front,https://www.india.gov.in/directory/whos-who/mla/shri-karim-uddin-barbhuiya-171275716279548
Members of Legislative Assembly (MLAs),Shri Keshab Mahanta,Assam Gana Parishad,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-keshab-mahanta-171275716242317,Shri Keshab Mahanta,Assam Gana Parishad,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-keshab-mahanta-171275716242318,Shri Keshab Mahanta,Assam Gana Parishad,https://www.india.gov.in/directory/whos-who/mla/shri-keshab-mahanta-171275716242318
Members of Legislative Assembly (MLAs),Shri Mrinal Saikia,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-mrinal-saikia-171275716314493,Shri Mrinal Saikia,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-mrinal-saikia-171275716314494,Shri Mrinal Saikia,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-mrinal-saikia-171275716314494
Members of Legislative Assembly (MLAs),Shri Misbahul Islam Laskar,INDIAN NATIONAL CONGRESS,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-misbahul-islam-laskar-171275716297110,Shri Misbahul Islam Laskar,INDIAN NATIONAL CONGRESS,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-misbahul-islam-laskar-171275716297111,Shri Misbahul Islam Laskar,INDIAN NATIONAL CONGRESS,https://www.india.gov.in/directory/whos-who/mla/shri-misbahul-islam-laskar-171275716297111
Members of Legislative Assembly (MLAs),Shri Mihir Kanti Shome,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-mihir-kanti-shome-171275716264769,Shri Mihir Kanti Shome,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-mihir-kanti-shome-171275716264770,Shri Mihir Kanti Shome,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-mihir-kanti-shome-171275716264770
Members of Legislative Assembly (MLAs),Shri Naba Kumar Doley,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-naba-kumar-doley-171275716308161,Shri Naba Kumar Doley,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-naba-kumar-doley-171275716308162,Shri Naba Kumar Doley,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-naba-kumar-doley-171275716308162
Members of Legislative Assembly (MLAs),Shri Manoranjan Talukdar,Communist Party of India(Marxist),Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-manoranjan-talukdar-171275716302680,Shri Manoranjan Talukdar,Communist Party of India(Marxist),Assam,https://www.india.gov.in/directory/whos-who/mla/shri-manoranjan-talukdar-171275716302681,Shri Manoranjan Talukdar,Communist Party of India(Marxist),https://www.india.gov.in/directory/whos-who/mla/shri-manoranjan-talukdar-171275716302681
Members of Legislative Assembly (MLAs),Mr. Khalil Uddin Mazumder,INDIAN NATIONAL CONGRESS,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/mr-khalil-uddin-mazumder-171275716253418,Mr. Khalil Uddin Mazumder,INDIAN NATIONAL CONGRESS,Assam,https://www.india.gov.in/directory/whos-who/mla/mr-khalil-uddin-mazumder-171275716253419,Mr. Khalil Uddin Mazumder,INDIAN NATIONAL CONGRESS,https://www.india.gov.in/directory/whos-who/mla/mr-khalil-uddin-mazumder-171275716253419
Members of Legislative Assembly (MLAs),Shri Krishnendu Paul,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-krishnendu-paul-171275716327287,Shri Krishnendu Paul,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-krishnendu-paul-171275716327288,Shri Krishnendu Paul,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-krishnendu-paul-171275716327288
Members of Legislative Assembly (MLAs),Shri Nizanur Rahman,All India United Democratic Front,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-nizanur-rahman-171275716334630,Shri Nizanur Rahman,All India United Democratic Front,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-nizanur-rahman-171275716334631,Shri Nizanur Rahman,All India United Democratic Front,https://www.india.gov.in/directory/whos-who/mla/shri-nizanur-rahman-171275716334631
Members of Legislative Assembly (MLAs),Shri Mazibur Rahman,All India United Democratic Front,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-mazibur-rahman-171275716291209,Shri Mazibur Rahman,All India United Democratic Front,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-mazibur-rahman-171275716291210,Shri Mazibur Rahman,All India United Democratic Front,https://www.india.gov.in/directory/whos-who/mla/shri-mazibur-rahman-171275716291210
Members of Legislative Assembly (MLAs),Shri Nihar Ranjan Das,BHARATIYA JANATA PARTY,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-nihar-ranjan-das-171275715666045,Shri Nihar Ranjan Das,BHARATIYA JANATA PARTY,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-nihar-ranjan-das-171275715666046,Shri Nihar Ranjan Das,BHARATIYA JANATA PARTY,https://www.india.gov.in/directory/whos-who/mla/shri-nihar-ranjan-das-171275715666046
Members of Legislative Assembly (MLAs),Sh. Nirmal Kumar Brahma,United People's Party Liberal,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sh-nirmal-kumar-brahma-171282216900242,Sh. Nirmal Kumar Brahma,United People's Party Liberal,Assam,https://www.india.gov.in/directory/whos-who/mla/sh-nirmal-kumar-brahma-171282216900243,Sh. Nirmal Kumar Brahma,United People's Party Liberal,https://www.india.gov.in/directory/whos-who/mla/sh-nirmal-kumar-brahma-171282216900243
Members of Legislative Assembly (MLAs),Shri Rabiram Narzary,Bodoland People's Front,Assam,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-rabiram-narzary-171282216988227,Shri Rabiram Narzary,Bodoland People's Front,Assam,https://www.india.gov.in/directory/whos-who/mla/shri-rabiram-narzary-171282216988228,Shri Rabiram Narzary,Bodoland People's Front,https://www.india.gov.in/directory/whos-who/mla/shri-rabiram-narzary-171282216988228
